Ngày,Giờ,Mưa,Nhiệt độ,Độ ẩm,Bức xạ,Khí áp,T.độ gió,H. gió
05/10/2021,07:10,0,-,-,-,-,-,-
05/10/2021,07:20,0,-,-,-,-,-,-
05/10/2021,07:30,0,-,-,-,-,-,-
05/10/2021,07:40,0,-,-,-,-,-,-
05/10/2021,07:50,0,-,-,-,-,-,-
05/10/2021,08:00,0,25.6,98,268,1007.4,0,-
05/10/2021,08:10,0,-,-,-,-,-,-
05/10/2021,08:20,0,-,-,-,-,-,-
05/10/2021,08:30,0,-,-,-,-,-,-
05/10/2021,08:40,0,-,-,-,-,-,-
05/10/2021,08:50,0,-,-,-,-,-,-
05/10/2021,09:00,0,26.9,88,409,1007.9,0,-
05/10/2021,09:10,0,-,-,-,-,-,-
05/10/2021,09:20,0,-,-,-,-,-,-
05/10/2021,09:30,0,-,-,-,-,-,-
05/10/2021,09:40,0,-,-,-,-,-,-
05/10/2021,09:50,0,-,-,-,-,-,-
05/10/2021,10:00,0,29.2,78,797,1007.9,0,-
05/10/2021,10:10,0,-,-,-,-,-,-
05/10/2021,10:20,0,-,-,-,-,-,-
05/10/2021,10:30,0,-,-,-,-,-,-
05/10/2021,10:40,0,-,-,-,-,-,-
05/10/2021,10:50,0,-,-,-,-,-,-
05/10/2021,11:00,0,30.7,73,1102,1007.6,1.7,320
05/10/2021,11:10,0,-,-,-,-,-,-
05/10/2021,11:20,0,-,-,-,-,-,-
05/10/2021,11:30,0,-,-,-,-,-,-
05/10/2021,11:40,0,-,-,-,-,-,-
05/10/2021,11:50,0,-,-,-,-,-,-
05/10/2021,12:00,0,31.3,70,1151,1006.2,1.9,288
05/10/2021,12:10,0,-,-,-,-,-,-
05/10/2021,12:20,0,-,-,-,-,-,-
05/10/2021,12:30,0,-,-,-,-,-,-
05/10/2021,12:40,0,-,-,-,-,-,-
05/10/2021,12:50,1.6,-,-,-,-,-,-
05/10/2021,13:00,0.2,28.7,85,104,1005.1,3,166
05/10/2021,13:10,0,-,-,-,-,-,-
05/10/2021,13:20,0,-,-,-,-,-,-
05/10/2021,13:30,0,-,-,-,-,-,-
05/10/2021,13:40,0,-,-,-,-,-,-
05/10/2021,13:50,0,-,-,-,-,-,-
05/10/2021,14:00,0,28,90,548,1004.3,4,23
05/10/2021,14:10,0,-,-,-,-,-,-
05/10/2021,14:20,0,-,-,-,-,-,-
05/10/2021,14:30,0,-,-,-,-,-,-
05/10/2021,14:40,0,-,-,-,-,-,-
05/10/2021,14:50,0,-,-,-,-,-,-
05/10/2021,15:00,0,27.7,85,297,1003.9,2.4,254
05/10/2021,15:10,0,-,-,-,-,-,-
05/10/2021,15:20,0,-,-,-,-,-,-
05/10/2021,15:30,0,-,-,-,-,-,-
05/10/2021,15:40,0,-,-,-,-,-,-
05/10/2021,15:50,0,-,-,-,-,-,-
05/10/2021,16:00,0,26.5,92,0,1004.4,1.4,209
05/10/2021,16:10,0,-,-,-,-,-,-
05/10/2021,16:20,0,-,-,-,-,-,-
05/10/2021,16:30,0,-,-,-,-,-,-
05/10/2021,16:40,0,-,-,-,-,-,-
05/10/2021,16:50,0.8,-,-,-,-,-,-
05/10/2021,17:00,0.4,25.7,100,0,1005.1,1.9,212
05/10/2021,17:10,0.4,-,-,-,-,-,-
05/10/2021,17:20,0,-,-,-,-,-,-
05/10/2021,17:30,0,-,-,-,-,-,-
05/10/2021,17:40,0,-,-,-,-,-,-
05/10/2021,17:50,0,-,-,-,-,-,-
05/10/2021,18:00,0,25.4,100,0,1005.9,2.2,212
05/10/2021,18:10,0,-,-,-,-,-,-
05/10/2021,18:20,0,-,-,-,-,-,-
05/10/2021,18:30,0,-,-,-,-,-,-
05/10/2021,18:40,0,-,-,-,-,-,-
05/10/2021,18:50,0,-,-,-,-,-,-
05/10/2021,19:00,0,25.2,100,0,1006.1,2.1,199
05/10/2021,19:10,0,-,-,-,-,-,-
05/10/2021,19:20,0,-,-,-,-,-,-
05/10/2021,19:30,0,-,-,-,-,-,-
05/10/2021,19:40,0,-,-,-,-,-,-
05/10/2021,19:50,0,-,-,-,-,-,-
05/10/2021,20:00,0,25.1,100,0,1007.3,1.7,254
05/10/2021,20:10,0,-,-,-,-,-,-
05/10/2021,20:20,0,-,-,-,-,-,-
05/10/2021,20:30,0,-,-,-,-,-,-
05/10/2021,20:40,0,-,-,-,-,-,-
05/10/2021,20:50,0,-,-,-,-,-,-
05/10/2021,21:00,0,25.2,100,0,1008.1,2,256
05/10/2021,21:10,0,-,-,-,-,-,-
05/10/2021,21:20,0,-,-,-,-,-,-
05/10/2021,21:30,0,-,-,-,-,-,-
05/10/2021,21:40,0,-,-,-,-,-,-
05/10/2021,21:50,0,-,-,-,-,-,-
05/10/2021,22:00,0,25.2,100,0,1007.9,0,-
05/10/2021,22:10,0,-,-,-,-,-,-
05/10/2021,22:20,0,-,-,-,-,-,-
05/10/2021,22:30,0,-,-,-,-,-,-
05/10/2021,22:40,0,-,-,-,-,-,-
05/10/2021,22:50,0,-,-,-,-,-,-
05/10/2021,23:00,0,25.2,100,0,1008.1,0.1,214
05/10/2021,23:10,0,-,-,-,-,-,-
05/10/2021,23:20,0,-,-,-,-,-,-
05/10/2021,23:30,0.2,-,-,-,-,-,-
05/10/2021,23:40,0,-,-,-,-,-,-
05/10/2021,23:50,0,-,-,-,-,-,-
06/10/2021,00:00,0,25.1,100,0,1007.8,0,-
06/10/2021,00:10,0,-,-,-,-,-,-
06/10/2021,00:20,0,-,-,-,-,-,-
06/10/2021,00:30,0,-,-,-,-,-,-
06/10/2021,00:40,0,-,-,-,-,-,-
06/10/2021,00:50,0,-,-,-,-,-,-
06/10/2021,01:00,0,25,100,0,1006.6,2.3,184
06/10/2021,01:10,0,-,-,-,-,-,-
06/10/2021,01:20,0,-,-,-,-,-,-
06/10/2021,01:30,0,-,-,-,-,-,-
06/10/2021,01:40,0,-,-,-,-,-,-
06/10/2021,01:50,0,-,-,-,-,-,-
06/10/2021,02:00,0,24.9,100,0,1005.5,1.5,195
06/10/2021,02:10,0,-,-,-,-,-,-
06/10/2021,02:20,0,-,-,-,-,-,-
06/10/2021,02:30,0,-,-,-,-,-,-
06/10/2021,02:40,0,-,-,-,-,-,-
06/10/2021,02:50,0,-,-,-,-,-,-
06/10/2021,03:00,0,25.1,100,0,1005.3,0,-
06/10/2021,03:10,0,-,-,-,-,-,-
06/10/2021,03:20,0,-,-,-,-,-,-
06/10/2021,03:30,0,-,-,-,-,-,-
06/10/2021,03:40,0,-,-,-,-,-,-
06/10/2021,03:50,0,-,-,-,-,-,-
06/10/2021,04:00,0,25.2,100,0,1005.6,0,-
06/10/2021,04:10,0,-,-,-,-,-,-
06/10/2021,04:20,0,-,-,-,-,-,-
06/10/2021,04:30,0,-,-,-,-,-,-
06/10/2021,04:40,0,-,-,-,-,-,-
06/10/2021,04:50,0,-,-,-,-,-,-
06/10/2021,05:00,0,25.1,100,0,1005.4,0,-
06/10/2021,05:10,0,-,-,-,-,-,-
06/10/2021,05:20,0,-,-,-,-,-,-
06/10/2021,05:30,0,-,-,-,-,-,-
06/10/2021,05:40,0,-,-,-,-,-,-
06/10/2021,05:50,0,-,-,-,-,-,-
06/10/2021,06:00,0,25,100,0,1005.6,0,-
06/10/2021,06:10,0,-,-,-,-,-,-
06/10/2021,06:20,0,-,-,-,-,-,-
06/10/2021,06:30,0,-,-,-,-,-,-
06/10/2021,06:40,0,-,-,-,-,-,-
06/10/2021,06:50,0,-,-,-,-,-,-
06/10/2021,07:00,0,25.1,100,32,1006.2,0,-
06/10/2021,07:10,0,-,-,-,-,-,-
06/10/2021,07:20,0,-,-,-,-,-,-
06/10/2021,07:30,0,-,-,-,-,-,-
06/10/2021,07:40,0,-,-,-,-,-,-
06/10/2021,07:50,0,-,-,-,-,-,-
06/10/2021,08:00,0,25.6,100,143,1007.1,0,-
06/10/2021,08:10,0,-,-,-,-,-,-
06/10/2021,08:20,0,-,-,-,-,-,-
06/10/2021,08:30,0,-,-,-,-,-,-
06/10/2021,08:40,0,-,-,-,-,-,-
06/10/2021,08:50,0,-,-,-,-,-,-
06/10/2021,09:00,0,26.7,97,264,1007.3,0,-
06/10/2021,09:10,0,-,-,-,-,-,-
06/10/2021,09:20,0,-,-,-,-,-,-
06/10/2021,09:30,0,-,-,-,-,-,-
06/10/2021,09:40,0,-,-,-,-,-,-
06/10/2021,09:50,0,-,-,-,-,-,-
06/10/2021,10:00,0,27.5,87,250,1007.1,0.5,293
06/10/2021,10:10,0,-,-,-,-,-,-
06/10/2021,10:20,0,-,-,-,-,-,-
06/10/2021,10:30,0,-,-,-,-,-,-
06/10/2021,10:40,0,-,-,-,-,-,-
06/10/2021,10:50,0,-,-,-,-,-,-
06/10/2021,11:00,0,28,84,425,1006.3,1.9,268
06/10/2021,11:10,0,-,-,-,-,-,-
06/10/2021,11:20,0,-,-,-,-,-,-
06/10/2021,11:30,0,-,-,-,-,-,-
06/10/2021,11:40,0,-,-,-,-,-,-
06/10/2021,11:50,0,-,-,-,-,-,-
06/10/2021,12:00,0,28.8,82,414,1004.9,2.4,281
06/10/2021,12:10,0,-,-,-,-,-,-
06/10/2021,12:20,0,-,-,-,-,-,-
06/10/2021,12:30,0,-,-,-,-,-,-
06/10/2021,12:40,0,-,-,-,-,-,-
06/10/2021,12:50,0,-,-,-,-,-,-
06/10/2021,13:00,0,28.6,82,249,1004.2,2,291
06/10/2021,13:10,0,-,-,-,-,-,-
06/10/2021,13:20,0,-,-,-,-,-,-
06/10/2021,13:30,0,-,-,-,-,-,-
06/10/2021,13:40,0,-,-,-,-,-,-
06/10/2021,13:50,0,-,-,-,-,-,-
06/10/2021,14:00,0,28.9,79,236,1003.7,1.9,289
06/10/2021,14:10,0,-,-,-,-,-,-
06/10/2021,14:20,0,-,-,-,-,-,-
06/10/2021,14:30,0,-,-,-,-,-,-
06/10/2021,14:40,0,-,-,-,-,-,-
06/10/2021,14:50,0,-,-,-,-,-,-
06/10/2021,15:00,0,28.9,82,223,1002.9,1.4,287
06/10/2021,15:10,0,-,-,-,-,-,-
06/10/2021,15:20,0,-,-,-,-,-,-
06/10/2021,15:30,0,-,-,-,-,-,-
06/10/2021,15:40,0,-,-,-,-,-,-
06/10/2021,15:50,0,-,-,-,-,-,-
06/10/2021,16:00,0,28.5,84,112,1002.7,1.9,322
06/10/2021,16:10,0,-,-,-,-,-,-
06/10/2021,16:20,0,-,-,-,-,-,-
06/10/2021,16:30,0,-,-,-,-,-,-
06/10/2021,16:40,0,-,-,-,-,-,-
06/10/2021,16:50,0,-,-,-,-,-,-
06/10/2021,17:00,0,27.9,83,0,1003.4,1.1,278
06/10/2021,17:10,0,-,-,-,-,-,-
06/10/2021,17:20,0,-,-,-,-,-,-
06/10/2021,17:30,0,-,-,-,-,-,-
06/10/2021,17:40,0,-,-,-,-,-,-
06/10/2021,17:50,0,-,-,-,-,-,-
06/10/2021,18:00,0,27.3,93,0,1004,0,-
06/10/2021,18:10,0,-,-,-,-,-,-
06/10/2021,18:20,0,-,-,-,-,-,-
06/10/2021,18:30,0,-,-,-,-,-,-
06/10/2021,18:40,0,-,-,-,-,-,-
06/10/2021,18:50,0,-,-,-,-,-,-
06/10/2021,19:00,0,26.5,99,0,1004.4,1.6,191
06/10/2021,19:10,0,-,-,-,-,-,-
06/10/2021,19:20,0,-,-,-,-,-,-
06/10/2021,19:30,0,-,-,-,-,-,-
06/10/2021,19:40,0,-,-,-,-,-,-
06/10/2021,19:50,0,-,-,-,-,-,-
06/10/2021,20:00,0,26,100,0,1005.4,0,-
06/10/2021,20:10,0,-,-,-,-,-,-
06/10/2021,20:20,0,-,-,-,-,-,-
06/10/2021,20:30,0,-,-,-,-,-,-
06/10/2021,20:40,0,-,-,-,-,-,-
06/10/2021,20:50,0,-,-,-,-,-,-
06/10/2021,21:00,0,26,100,0,1005.9,1.5,211
06/10/2021,21:10,0,-,-,-,-,-,-
06/10/2021,21:20,0,-,-,-,-,-,-
06/10/2021,21:30,0,-,-,-,-,-,-
06/10/2021,21:40,0,-,-,-,-,-,-
06/10/2021,21:50,0,-,-,-,-,-,-
06/10/2021,22:00,0,26.1,100,0,1006,0.6,210
06/10/2021,22:10,0,-,-,-,-,-,-
06/10/2021,22:20,0,-,-,-,-,-,-
06/10/2021,22:30,0,-,-,-,-,-,-
06/10/2021,22:40,0,-,-,-,-,-,-
06/10/2021,22:50,0,-,-,-,-,-,-
06/10/2021,23:00,0,26.2,100,0,1006.1,0.8,212
06/10/2021,23:10,0,-,-,-,-,-,-
06/10/2021,23:20,0,-,-,-,-,-,-
06/10/2021,23:30,0,-,-,-,-,-,-
06/10/2021,23:40,0,-,-,-,-,-,-
06/10/2021,23:50,0,-,-,-,-,-,-
07/10/2021,00:00,0,26.3,100,0,1005.7,0,-
07/10/2021,00:10,0,-,-,-,-,-,-
07/10/2021,00:20,0,-,-,-,-,-,-
07/10/2021,00:30,0,-,-,-,-,-,-
07/10/2021,00:40,0,-,-,-,-,-,-
07/10/2021,00:50,0,-,-,-,-,-,-
07/10/2021,01:00,0,26.2,100,0,1005.1,0.4,179
07/10/2021,01:10,0,-,-,-,-,-,-
07/10/2021,01:20,0,-,-,-,-,-,-
07/10/2021,01:30,0,-,-,-,-,-,-
07/10/2021,01:40,0,-,-,-,-,-,-
07/10/2021,01:50,0,-,-,-,-,-,-
07/10/2021,02:00,0,26,100,0,1004.4,0.2,202
07/10/2021,02:10,0,-,-,-,-,-,-
07/10/2021,02:20,0,-,-,-,-,-,-
07/10/2021,02:30,0,-,-,-,-,-,-
07/10/2021,02:40,0,-,-,-,-,-,-
07/10/2021,02:50,0,-,-,-,-,-,-
07/10/2021,03:00,0,25.7,100,0,1003.7,0.9,216
07/10/2021,03:10,0,-,-,-,-,-,-
07/10/2021,03:20,0,-,-,-,-,-,-
07/10/2021,03:30,0,-,-,-,-,-,-
07/10/2021,03:40,0,-,-,-,-,-,-
07/10/2021,03:50,0,-,-,-,-,-,-
07/10/2021,04:00,0,25.4,100,0,1003.4,0,-
07/10/2021,04:10,0,-,-,-,-,-,-
07/10/2021,04:20,0,-,-,-,-,-,-
07/10/2021,04:30,0,-,-,-,-,-,-
07/10/2021,04:40,0,-,-,-,-,-,-
07/10/2021,04:50,0,-,-,-,-,-,-
07/10/2021,05:00,0,25.2,100,0,1003.8,0.3,236
07/10/2021,05:10,0,-,-,-,-,-,-
07/10/2021,05:20,0,-,-,-,-,-,-
07/10/2021,05:30,0,-,-,-,-,-,-
07/10/2021,05:40,0,-,-,-,-,-,-
07/10/2021,05:50,0,-,-,-,-,-,-
07/10/2021,06:00,0,25.2,100,0,1004.5,0,-
07/10/2021,06:10,0,-,-,-,-,-,-
07/10/2021,06:20,0,-,-,-,-,-,-
07/10/2021,06:30,0,-,-,-,-,-,-
07/10/2021,06:40,0,-,-,-,-,-,-
07/10/2021,06:50,0,-,-,-,-,-,-
07/10/2021,07:00,0,25.8,100,120,1005.1,2.3,259
07/10/2021,07:10,0,-,-,-,-,-,-
07/10/2021,07:20,0,-,-,-,-,-,-
07/10/2021,07:30,0,-,-,-,-,-,-
07/10/2021,07:40,0,-,-,-,-,-,-
07/10/2021,07:50,0,-,-,-,-,-,-
07/10/2021,08:00,0,27.1,93,385,1005.9,2.2,262
07/10/2021,08:10,0,-,-,-,-,-,-
07/10/2021,08:20,0,-,-,-,-,-,-
07/10/2021,08:30,0,-,-,-,-,-,-
07/10/2021,08:40,0,-,-,-,-,-,-
07/10/2021,08:50,0,-,-,-,-,-,-
07/10/2021,09:00,0,28.2,85,357,1006.5,3.1,266
07/10/2021,09:10,0,-,-,-,-,-,-
07/10/2021,09:20,0,-,-,-,-,-,-
07/10/2021,09:30,0,-,-,-,-,-,-
07/10/2021,09:40,0,-,-,-,-,-,-
07/10/2021,09:50,0,-,-,-,-,-,-
07/10/2021,10:00,0,29.4,78,503,1006.6,3.5,273
07/10/2021,10:10,0,-,-,-,-,-,-
07/10/2021,10:20,0,-,-,-,-,-,-
07/10/2021,10:30,0,-,-,-,-,-,-
07/10/2021,10:40,0,-,-,-,-,-,-
07/10/2021,10:50,0,-,-,-,-,-,-
07/10/2021,11:00,0,30.8,76,993,1005.6,2.6,276
07/10/2021,11:10,0,-,-,-,-,-,-
07/10/2021,11:20,0.4,-,-,-,-,-,-
07/10/2021,11:30,0,-,-,-,-,-,-
07/10/2021,11:40,0,-,-,-,-,-,-
07/10/2021,11:50,0,-,-,-,-,-,-
07/10/2021,12:00,0,30.6,77,856,1004.9,2.5,275
07/10/2021,12:10,0,-,-,-,-,-,-
07/10/2021,12:20,0,-,-,-,-,-,-
07/10/2021,12:30,0,-,-,-,-,-,-
07/10/2021,12:40,0,-,-,-,-,-,-
07/10/2021,12:50,0,-,-,-,-,-,-
07/10/2021,13:00,0,31.4,69,811,1003.7,2.6,284
07/10/2021,13:10,0,-,-,-,-,-,-
07/10/2021,13:20,0,-,-,-,-,-,-
07/10/2021,13:30,0,-,-,-,-,-,-
07/10/2021,13:40,0,-,-,-,-,-,-
07/10/2021,13:50,0,-,-,-,-,-,-
07/10/2021,14:00,0,31.5,68,327,1002.8,2.4,272
07/10/2021,14:10,0,-,-,-,-,-,-
07/10/2021,14:20,0,-,-,-,-,-,-
07/10/2021,14:30,0,-,-,-,-,-,-
07/10/2021,14:40,4.8,-,-,-,-,-,-
07/10/2021,14:50,0,-,-,-,-,-,-
07/10/2021,15:00,0,27.1,95,328,1002.7,2.3,290
07/10/2021,15:10,0,-,-,-,-,-,-
07/10/2021,15:20,0,-,-,-,-,-,-
07/10/2021,15:30,0,-,-,-,-,-,-
07/10/2021,15:40,0,-,-,-,-,-,-
07/10/2021,15:50,0,-,-,-,-,-,-
07/10/2021,16:00,0,27.6,89,117,1002.4,1.8,309
07/10/2021,16:10,0,-,-,-,-,-,-
07/10/2021,16:20,0,-,-,-,-,-,-
07/10/2021,16:30,0,-,-,-,-,-,-
07/10/2021,16:40,0,-,-,-,-,-,-
07/10/2021,16:50,0,-,-,-,-,-,-
07/10/2021,17:00,0,27.2,85,39,1002.9,1.5,234
07/10/2021,17:10,0,-,-,-,-,-,-
07/10/2021,17:20,0,-,-,-,-,-,-
07/10/2021,17:30,0,-,-,-,-,-,-
07/10/2021,17:40,0,-,-,-,-,-,-
07/10/2021,17:50,0,-,-,-,-,-,-
07/10/2021,18:00,0.6,26.2,93,0,1004.4,2.1,259
07/10/2021,18:10,0.2,-,-,-,-,-,-
07/10/2021,18:20,0.6,-,-,-,-,-,-
07/10/2021,18:30,0.4,-,-,-,-,-,-
07/10/2021,18:40,0.6,-,-,-,-,-,-
07/10/2021,18:50,1,-,-,-,-,-,-
07/10/2021,19:00,0,25.1,100,0,1005.3,2.3,294
07/10/2021,19:10,0,-,-,-,-,-,-
07/10/2021,19:20,0,-,-,-,-,-,-
07/10/2021,19:30,0,-,-,-,-,-,-
07/10/2021,19:40,1,-,-,-,-,-,-
07/10/2021,19:50,0.6,-,-,-,-,-,-
07/10/2021,20:00,0.2,24.8,100,0,1005.6,1,267
07/10/2021,20:10,0,-,-,-,-,-,-
07/10/2021,20:20,0,-,-,-,-,-,-
07/10/2021,20:30,0,-,-,-,-,-,-
07/10/2021,20:40,0,-,-,-,-,-,-
07/10/2021,20:50,0.2,-,-,-,-,-,-
07/10/2021,21:00,0,24.7,100,0,1006,0,-
07/10/2021,21:10,0,-,-,-,-,-,-
07/10/2021,21:20,0,-,-,-,-,-,-
07/10/2021,21:30,0,-,-,-,-,-,-
07/10/2021,21:40,0,-,-,-,-,-,-
07/10/2021,21:50,0,-,-,-,-,-,-
07/10/2021,22:00,0,24.6,100,0,1005.6,0.7,216
07/10/2021,22:10,0,-,-,-,-,-,-
07/10/2021,22:20,0,-,-,-,-,-,-
07/10/2021,22:30,0,-,-,-,-,-,-
07/10/2021,22:40,0,-,-,-,-,-,-
07/10/2021,22:50,0,-,-,-,-,-,-
07/10/2021,23:00,0,24.7,100,0,1006,0,-
07/10/2021,23:10,0,-,-,-,-,-,-
07/10/2021,23:20,0,-,-,-,-,-,-
07/10/2021,23:30,0,-,-,-,-,-,-
07/10/2021,23:40,-,-,-,-,-,-,-
07/10/2021,23:50,-,-,-,-,-,-,-
08/10/2021,00:00,-,-,-,-,-,-,-
08/10/2021,00:10,0,-,-,-,-,-,-
08/10/2021,00:20,0,-,-,-,-,-,-
08/10/2021,00:30,0,-,-,-,-,-,-
08/10/2021,00:40,0,-,-,-,-,-,-
08/10/2021,00:50,0,-,-,-,-,-,-
08/10/2021,01:00,0,24.6,100,0,1004.9,0,-
08/10/2021,01:10,0,-,-,-,-,-,-
08/10/2021,01:20,0,-,-,-,-,-,-
08/10/2021,01:30,0,-,-,-,-,-,-
08/10/2021,01:40,0,-,-,-,-,-,-
08/10/2021,01:50,0,-,-,-,-,-,-
08/10/2021,02:00,0,24.7,100,0,1004.3,2.3,257
08/10/2021,02:10,0,-,-,-,-,-,-
08/10/2021,02:20,0,-,-,-,-,-,-
08/10/2021,02:30,0,-,-,-,-,-,-
08/10/2021,02:40,0,-,-,-,-,-,-
08/10/2021,02:50,0,-,-,-,-,-,-
08/10/2021,03:00,0,24.5,100,0,1004.3,0,-
08/10/2021,03:10,0,-,-,-,-,-,-
08/10/2021,03:20,0,-,-,-,-,-,-
08/10/2021,03:30,0,-,-,-,-,-,-
08/10/2021,03:40,0,-,-,-,-,-,-
08/10/2021,03:50,0,-,-,-,-,-,-
08/10/2021,04:00,0,24.6,100,0,1004.3,0,-
08/10/2021,04:10,0,-,-,-,-,-,-
08/10/2021,04:20,0,-,-,-,-,-,-
08/10/2021,04:30,0,-,-,-,-,-,-
08/10/2021,04:40,0,-,-,-,-,-,-
08/10/2021,04:50,0,-,-,-,-,-,-
08/10/2021,05:00,0,24.8,100,0,1004.4,0.9,260
08/10/2021,05:10,0,-,-,-,-,-,-
08/10/2021,05:20,0,-,-,-,-,-,-
08/10/2021,05:30,0,-,-,-,-,-,-
08/10/2021,05:40,0,-,-,-,-,-,-
08/10/2021,05:50,0,-,-,-,-,-,-
08/10/2021,06:00,0,25,100,0,1004.9,0,-
08/10/2021,06:10,0,-,-,-,-,-,-
08/10/2021,06:20,0,-,-,-,-,-,-
08/10/2021,06:30,0,-,-,-,-,-,-
08/10/2021,06:40,0,-,-,-,-,-,-
08/10/2021,06:50,0,-,-,-,-,-,-
08/10/2021,07:00,0,25.8,100,195,1005.6,0,-
08/10/2021,07:10,0,-,-,-,-,-,-
08/10/2021,07:20,0,-,-,-,-,-,-
08/10/2021,07:30,0,-,-,-,-,-,-
08/10/2021,07:40,0,-,-,-,-,-,-
08/10/2021,07:50,0,-,-,-,-,-,-
08/10/2021,08:00,0,27.5,95,469,1006.2,2.5,242
08/10/2021,08:10,0,-,-,-,-,-,-
08/10/2021,08:20,0,-,-,-,-,-,-
08/10/2021,08:30,0,-,-,-,-,-,-
08/10/2021,08:40,0,-,-,-,-,-,-
08/10/2021,08:50,0,-,-,-,-,-,-
08/10/2021,09:00,0,29.2,86,718,1006.7,4,252
08/10/2021,09:10,0,-,-,-,-,-,-
08/10/2021,09:20,0,-,-,-,-,-,-
08/10/2021,09:30,0,-,-,-,-,-,-
08/10/2021,09:40,0,-,-,-,-,-,-
08/10/2021,09:50,0,-,-,-,-,-,-
08/10/2021,10:00,0,29.7,77,700,1006.8,4.5,254
08/10/2021,10:10,0,-,-,-,-,-,-
08/10/2021,10:20,0,-,-,-,-,-,-
08/10/2021,10:30,0,-,-,-,-,-,-
08/10/2021,10:40,0,-,-,-,-,-,-
08/10/2021,10:50,0,-,-,-,-,-,-
08/10/2021,11:00,0,30.4,73,688,1006.1,3.1,262
08/10/2021,11:10,0,-,-,-,-,-,-
08/10/2021,11:20,0,-,-,-,-,-,-
08/10/2021,11:30,0,-,-,-,-,-,-
08/10/2021,11:40,0,-,-,-,-,-,-
08/10/2021,11:50,0,-,-,-,-,-,-
08/10/2021,12:00,0,30.3,71,986,1005.7,4.3,256
08/10/2021,12:10,0,-,-,-,-,-,-
08/10/2021,12:20,0,-,-,-,-,-,-
08/10/2021,12:30,0,-,-,-,-,-,-
08/10/2021,12:40,0,-,-,-,-,-,-
08/10/2021,12:50,0,-,-,-,-,-,-
08/10/2021,13:00,0,30.8,69,1018,1004.6,4,259
08/10/2021,13:10,0,-,-,-,-,-,-
08/10/2021,13:20,0,-,-,-,-,-,-
08/10/2021,13:30,0,-,-,-,-,-,-
08/10/2021,13:40,0,-,-,-,-,-,-
08/10/2021,13:50,0,-,-,-,-,-,-
08/10/2021,14:00,0,30.8,71,378,1004.5,4.1,269
08/10/2021,14:10,0,-,-,-,-,-,-
08/10/2021,14:20,0,-,-,-,-,-,-
08/10/2021,14:30,0,-,-,-,-,-,-
08/10/2021,14:40,0,-,-,-,-,-,-
08/10/2021,14:50,0,-,-,-,-,-,-
08/10/2021,15:00,0,30.4,69,383,1004.3,2.7,257
08/10/2021,15:10,0,-,-,-,-,-,-
08/10/2021,15:20,0,-,-,-,-,-,-
08/10/2021,15:30,0,-,-,-,-,-,-
08/10/2021,15:40,0,-,-,-,-,-,-
08/10/2021,15:50,0,-,-,-,-,-,-
08/10/2021,16:00,0,29.3,76,178,1004.3,4,259
08/10/2021,16:10,0,-,-,-,-,-,-
08/10/2021,16:20,0,-,-,-,-,-,-
08/10/2021,16:30,0,-,-,-,-,-,-
08/10/2021,16:40,0,-,-,-,-,-,-
08/10/2021,16:50,0,-,-,-,-,-,-
08/10/2021,17:00,0,28.7,81,52,1004.6,3.9,257
08/10/2021,17:10,0,-,-,-,-,-,-
08/10/2021,17:20,0,-,-,-,-,-,-
08/10/2021,17:30,0,-,-,-,-,-,-
08/10/2021,17:40,0,-,-,-,-,-,-
08/10/2021,17:50,0,-,-,-,-,-,-
08/10/2021,18:00,0,28,82,0,1005.5,4.7,260
08/10/2021,18:10,0,-,-,-,-,-,-
08/10/2021,18:20,0,-,-,-,-,-,-
08/10/2021,18:30,0,-,-,-,-,-,-
08/10/2021,18:40,0,-,-,-,-,-,-
08/10/2021,18:50,0,-,-,-,-,-,-
08/10/2021,19:00,0,27.5,87,0,1006.3,3.1,252
08/10/2021,19:10,0,-,-,-,-,-,-
08/10/2021,19:20,0,-,-,-,-,-,-
08/10/2021,19:30,0,-,-,-,-,-,-
08/10/2021,19:40,0,-,-,-,-,-,-
08/10/2021,19:50,0,-,-,-,-,-,-
08/10/2021,20:00,0,27.3,89,0,1007.2,2.1,237
08/10/2021,20:10,-,-,-,-,-,-,-
08/10/2021,20:20,-,-,-,-,-,-,-
08/10/2021,20:30,-,-,-,-,-,-,-
08/10/2021,20:40,-,-,-,-,-,-,-
08/10/2021,20:50,-,-,-,-,-,-,-
08/10/2021,21:00,-,-,-,-,-,-,-
08/10/2021,21:10,-,-,-,-,-,-,-
08/10/2021,21:20,-,-,-,-,-,-,-
08/10/2021,21:30,-,-,-,-,-,-,-
08/10/2021,21:40,-,-,-,-,-,-,-
08/10/2021,21:50,-,-,-,-,-,-,-
08/10/2021,22:00,-,-,-,-,-,-,-
08/10/2021,22:10,-,-,-,-,-,-,-
08/10/2021,22:20,-,-,-,-,-,-,-
08/10/2021,22:30,-,-,-,-,-,-,-
08/10/2021,22:40,-,-,-,-,-,-,-
08/10/2021,22:50,-,-,-,-,-,-,-
08/10/2021,23:00,-,-,-,-,-,-,-
08/10/2021,23:10,-,-,-,-,-,-,-
08/10/2021,23:20,-,-,-,-,-,-,-
08/10/2021,23:30,-,-,-,-,-,-,-
08/10/2021,23:40,-,-,-,-,-,-,-
08/10/2021,23:50,-,-,-,-,-,-,-
09/10/2021,00:00,-,-,-,-,-,-,-
09/10/2021,00:10,0,-,-,-,-,-,-
09/10/2021,00:20,0,-,-,-,-,-,-
